# LOG-energy minimizing points, hierarchical order
# DIM = 9   (sphere S^8)
# components: H11, H22, H12, G1_11, G1_22, G1_12, G2_11, G2_22, G2_12
# the first N rows are themselves an optimized N-point set
#
# Active subspace is S^2; columns 4..9 are exact zeros.
-4.18582569951765238e-01 -8.83040105773960748e-01 -2.12199914531763817e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+2.42537688080233099e-02 -9.71056557067156656e-01 +2.37615061971010455e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-6.81406605628016804e-01 -5.96850603319522111e-01 -4.23620579202223013e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+5.74077776782829896e-01 -5.07092164219205666e-01 +6.42878093569508424e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-9.70625614361781630e-01 +2.39866877520345745e-01 -1.87028824905049115e-02 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+1.90947654934862349e-01 +1.53441203411316451e-01 +9.69533284715158206e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+7.09514943827110112e-01 +4.11108872989970120e-01 -5.72344336073075333e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-5.89227906414691693e-01 +8.20628717268813562e-02 -8.03788628549879758e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-4.44023943382020170e-01 -7.29687804035639265e-01 +5.19998506098938051e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+5.48205969068069066e-01 -1.17651546678727379e-02 +8.36260603289297855e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-1.13782072491120698e-01 +4.10318487748926486e-01 +9.04816212604006909e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-6.13482184070415437e-01 +3.94023045742826483e-01 +6.84386914874721586e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-5.77745357545495150e-02 +4.07412344012772154e-01 -9.11414990530858504e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+3.39367403945877388e-01 -9.10372957304435015e-01 -2.36750593975629281e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+2.00803115417794192e-01 +9.49713661307683282e-02 -9.75017204183476704e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+6.99330499639079783e-01 +2.86141821702982413e-01 +6.55026495759563843e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+7.50408684975172546e-01 -4.28986366973179434e-01 -5.02849383478775946e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-2.72171395870021926e-01 +4.31386261604272847e-01 -8.60132910990652588e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+2.50879122665905951e-01 -2.80104221366639983e-01 +9.26607409307185437e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+9.28827989796004450e-01 -1.41078518780718559e-02 -3.70242533870569601e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-2.98450861140994561e-01 +3.35666543409329776e-01 +8.93451204666394494e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-1.76186954893841674e-01 -9.51996302365633595e-01 +2.50322186806117175e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+8.20085874892201167e-02 -5.72203459274194692e-01 -8.16001098511924927e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+1.23770685805757816e-02 +5.49267234234074753e-01 +8.35555093078967359e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+8.02506792365126231e-01 +5.45727050158092641e-01 -2.41173868678974196e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+9.38907700518201827e-01 -2.88303454793434277e-01 +1.87971933707649003e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-3.96478055432481102e-01 +9.16191536266547035e-01 +5.82942572988361385e-02 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+3.77201688586411177e-01 +3.75938714933335638e-01 +8.46397642211881629e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-6.35355799986809799e-01 +5.33596258370992560e-01 -5.58209674294165237e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-7.24027836250120904e-01 -3.68768334136124865e-01 +5.82918183001213008e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-7.52280061089981467e-01 +3.02548721786110808e-01 +5.85268297989942621e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-3.43023971993077326e-01 +6.42564169392269124e-01 -6.85161180198729514e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-9.60527635288880188e-01 +1.81470113643639713e-01 -2.10844159749604215e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+9.80579403018235984e-01 +1.59197633263103849e-01 -1.14543214289744677e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+4.05758752918950583e-01 -5.07801402393629808e-01 +7.59932608957347600e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-7.84664160226555940e-01 +4.63920472505480685e-01 -4.11193325391165931e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-6.98429421092218727e-01 +6.66601234832269629e-01 +2.60459473762966576e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-9.19277046094888473e-01 -3.81780782608168223e-01 -9.57765449061044466e-02 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-9.63555264160914304e-01 -2.50211203319963382e-01 +9.46340670211669316e-02 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+7.27409147406552825e-01 +5.34229578219208912e-01 -4.30667725775914334e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-1.86754694301201146e-01 -1.39030014958083648e-01 -9.72519068757636163e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+7.79621157979238366e-01 +6.25382910694565641e-01 +3.29706694245726073e-02 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+6.17465785701628578e-01 -1.57118891268353711e-01 -7.70746169302497286e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+9.50010603892090910e-01 +7.10713929088434698e-02 +3.04020903232954776e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+3.48699121473445728e-01 +6.03127132126784371e-01 +7.17388726686004952e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+8.99342980640028933e-01 -3.14113748893306677e-01 -3.04162384146530185e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-3.32516780649340982e-01 -4.98366746381127546e-01 -8.00664209695979290e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-5.03427415923489441e-02 +9.79073751812750026e-01 -1.97180619940884899e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+3.63861485799441442e-01 -5.41722281746660553e-02 +9.29876437407903600e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-2.55327665897318756e-01 +7.92711150953060772e-01 +5.53549287942908474e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+1.44701571468649533e-02 +2.62097347215301424e-01 +9.64932948517588374e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-1.16288567697093934e-02 +9.87762788426152852e-03 +9.99883594303661805e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-9.73113185275403691e-01 -1.77345689146138435e-01 -1.46966782588580702e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+3.29360690558538394e-01 -3.71235176182765358e-01 -8.68162415380528851e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-1.45308286003121179e-01 -8.76956649168199487e-01 -4.58074816485821157e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+8.62816686956053736e-01 -4.97256854388670344e-01 -9.10109085421299813e-02 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-5.31102575527015675e-01 +2.90782367850929813e-01 -7.95849023883033468e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+7.53839406549096314e-01 -6.57036206367155651e-01 -5.43807469266397846e-03 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+3.07412737487230581e-01 -7.34443402778877874e-01 -6.05053962010984714e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-5.45343780316593030e-01 +7.64336712664567597e-01 +3.44077826869343351e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+5.16021072895488042e-01 +4.73771773416850117e-01 -7.13626344133428403e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+2.56352218211482408e-01 +8.71535709180731644e-01 +4.17982114259559723e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-1.06650604706049409e-01 -7.52252119352018300e-01 -6.50186432837713713e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-1.70634629231013912e-01 -7.62248795309798832e-01 +6.24388178424251539e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+6.92076543393875698e-01 +1.56244274705285735e-01 -7.04711135647652642e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+5.44738412958783003e-01 +7.85988248282830315e-01 -2.92373964313572710e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-5.23496228499173544e-01 -7.69563003357035758e-01 -3.65683582638378801e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+7.34113994707760065e-01 -4.11596371116653870e-01 +5.40060246692734114e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+4.85234655068186915e-01 -8.65879377213323753e-01 -1.21656210846484328e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+5.53543073500098348e-01 +8.32815796806526731e-01 +2.81324893580832749e-03 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-6.11734031552071192e-02 +2.02380747309161030e-01 -9.77394417758253864e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+3.06928961675872747e-01 -9.47440123385394406e-01 +9.02874580661095494e-02 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-9.83620313787972544e-01 +1.03587268228685914e-01 +1.47515274343265557e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-2.17504431015118392e-03 -4.11405515084208195e-01 +9.11449818333706419e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+3.69099676040658353e-01 +1.62659796274890411e-01 +9.15044927761742399e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+4.28358669883552035e-01 -6.96541948627322216e-01 +5.75619808326682803e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+4.79277152424421149e-01 -5.68999130128776898e-01 -6.68231547501787260e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+7.76306101609434029e-01 -6.38529345351860900e-02 -6.27113737176286379e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+4.92873134824346956e-02 +6.20792147901772617e-01 -7.82424354064460315e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-8.25601833187202927e-01 -2.22930532548885341e-01 -5.18346979054957413e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+2.59224624566074924e-01 +9.02820859567097234e-01 -3.43099241545511580e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-2.75211401903613373e-01 -7.85343226222015023e-02 +9.58170676044993508e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-3.82963323864604188e-01 +3.51948563657048796e-02 -9.23092852675163944e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
+7.58915771795496269e-02 +8.12556798057343044e-01 +5.77920339185253873e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-5.59602846955222666e-01 +5.76482424343292998e-01 +5.95409664099340152e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
-4.03536633869353123e-01 -8.60080934775209749e-01 +3.12120122327275040e-01 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00 +0.00000000000000000e+00
